threshold score	650.2697289139342	current time:	2021-04-01_17:26:51.580060
time(s)	neutral(raw)	distress(raw)	frequency(Hz)	neutral(mag)	distress(mag)	weighted profile
0.3720000000000003	2.5781643396658276	0.0	18.6	6.381662506969363	13.226684821833702	0.0
0.3740000000000003	3.2130373083085373	0.0	18.7	11.077516760280721	17.53237428162043	0.0
0.3760000000000003	1.769265278095674	0.45760980592441275	18.8	20.369005084195624	8.497826087998842	0.45760980592441275
0.3780000000000003	0.06445410849164569	0.8692543411644535	18.900000000000002	8.70187332043852	2.187201801101216	0.8692543411644535
0.3800000000000003	0.06767681391622797	0.02962206332992851	19.0	18.704153345461968	3.8664430572940214	0.02962206332992851
0.3820000000000003	2.777972075989929	0.0	19.1	11.820353177030933	8.755925648621398	0.0
0.3840000000000003	3.2130373083085373	0.0	19.200000000000003	5.882407691465994	6.008557587022145	0.0
0.3860000000000003	1.4147676813916226	0.5689479060265579	19.3	16.496933624014023	5.954322638206916	0.5689479060265579
0.3880000000000003	0.0612314030670634	0.9928498467824312	19.400000000000002	11.769293383233103	9.973860920582943	0.9928498467824312
0.3900000000000003	0.06767681391622797	0.06128702757916241	19.5	11.271732693152076	6.44354278125437	0.06128702757916241
0.3920000000000003	2.9326619363698785	0.0	19.6	15.814656703923283	2.487956068251694	0.0
0.3940000000000003	3.209814602883955	0.0	19.700000000000003	8.055789864606183	4.288946153481905	0.0
0.3960000000000003	1.2600778210116732	0.6179775280898877	19.8	3.260853720103921	10.333084244448226	0.6179775280898877
0.3980000000000003	0.0612314030670634	0.9938712972420839	19.900000000000002	3.9123563571163835	9.242506303053046	0.9938712972420839
0.4000000000000003	0.5543053330281529	0.0	20.0	9.905786928813818	14.021359737613508	0.0
0.4020000000000003	3.0905745021744107	0.0	20.1	2.522303003442061	3.252132068638998	0.0
0.4040000000000003	3.209814602883955	0.0	20.200000000000003	9.599653267195867	7.136766108052914	0.0
0.4060000000000003	1.0796063172350652	0.6751787538304393	20.3	12.950130652488628	4.38812950627866	0.6751787538304393
0.4080000000000003	0.0612314030670634	0.9938712972420839	20.400000000000002	12.343665773549594	4.815595409758799	0.9938712972420839
0.4100000000000003	0.9990386816205081	0.0	20.5	15.07083781035923	2.1642303220720356	0.0
0.4120000000000003	3.209814602883955	0.0	20.6	8.425927216478225	8.857091310325035	0.0
0.4140000000000003	3.209814602883955	0.0	20.700000000000003	5.023488272820949	3.991563680038356	0.0
0.4160000000000003	0.8379034103913939	0.7517875383043923	20.8	5.640812193395702	7.669861623652457	0.7517875383043923
0.4180000000000003	0.0612314030670634	0.9989785495403474	20.900000000000002	6.440469171803695	5.191433650617223	0.9989785495403474
0.4200000000000003	1.408322270542458	0.0	21.0	5.624199139906983	1.1324666249857516	0.0
0.4220000000000003	3.209814602883955	0.0	21.1	2.7555693316607335	10.506605063288172	0.0
0.4240000000000003	3.209814602883955	0.0	21.200000000000003	4.5995643137380275	4.747940979280706	0.0
0.4260000000000003	0.6896589608606087	0.7977528089887643	21.3	5.733106603580424	10.15102331290873	0.7977528089887643
0.4280000000000003	0.0612314030670634	0.9979570990806946	21.400000000000002	3.0462396498377724	9.089215124262621	0.9979570990806946
0.4300000000000003	1.756374456397345	0.0	21.5	7.33084544138619	6.444003016201102	0.0
0.43200000000000033	3.206591897459373	0.0	21.6	5.223018621677287	6.0420488420289615	0.0
0.43400000000000033	3.209814602883955	0.0	21.700000000000003	2.5327115835571985	2.141586936541237	0.0
0.43600000000000033	0.5543053330281529	0.8416751787538306	21.8	12.202090359294012	10.339288751877445	0.8416751787538306
0.43800000000000033	0.0612314030670634	0.9979570990806946	21.900000000000002	7.469718705402918	11.099712020606832	0.9979570990806946
0.44000000000000034	2.0786449988555735	0.0	22.0	5.739814961368686	1.0342896955855632	0.0
0.44200000000000034	3.209814602883955	0.0	22.1	6.4691520985132565	15.287783893181592	0.0
0.44400000000000034	3.196923781185626	0.0	22.200000000000003	5.189329189230641	8.490182456167892	0.0
0.44600000000000034	0.3480521858548867	0.9060265577119512	22.3	3.787040281684956	0.5997818743577391	0.9060265577119512
0.44800000000000034	0.0612314030670634	0.9979570990806946	22.400000000000002	9.683576975570533	3.957832228276658	0.9979570990806946
0.45000000000000034	2.265561913481346	0.0	22.5	4.551479209825833	10.699212960095807	0.0
0.45200000000000035	3.209814602883955	0.0	22.6	7.623054313991127	6.512794597911325	0.0
0.45400000000000035	3.187255664911879	0.0	22.700000000000003	4.209646203136324	6.200570609764905	0.0
0.45600000000000035	0.2030304417486839	0.9346271705822269	22.8	4.920471481702117	1.795015139614864	0.9346271705822269
0.45800000000000035	0.0612314030670634	0.9979570990806946	22.900000000000002	7.653466550061942	1.5009268449877444	0.9979570990806946
0.46000000000000035	2.3429068436713205	0.0	23.0	6.371341809901914	10.071978073264935	0.0
0.46200000000000035	3.2130373083085373	0.0	23.1	1.0030158681788606	10.44398810732574	0.0
0.46400000000000036	2.484705882352941	0.0	23.200000000000003	6.566895860891459	7.902041670028343	0.0
0.46600000000000036	0.0612314030670634	0.9519918283963229	23.3	4.304634573268604	4.592966080581237	0.9519918283963229
0.46800000000000036	0.0612314030670634	0.9989785495403474	23.400000000000002	8.978476580445133	8.175281440281388	0.9989785495403474
0.47000000000000036	2.3751338979171432	0.0	23.5	3.394876854518304	5.77693498566162	0.0
0.47200000000000036	3.2130373083085373	0.0	23.6	5.184998517654074	15.486562650699845	0.0
0.47400000000000037	1.869169146257725	0.0	23.700000000000003	4.55518603117995	5.849901598004209	0.0
0.47600000000000037	0.0612314030670634	0.9264555669050052	23.8	2.896713328544955	3.9671362538496697	0.9264555669050052
0.47800000000000037	0.0612314030670634	0.9989785495403474	23.900000000000002	5.641793700615624	5.49993631056515	0.9989785495403474
0.48000000000000037	2.471815060654612	0.0	24.0	3.5736803815005516	0.5341863682049504	0.0
0.4820000000000004	3.2130373083085373	0.0	24.1	4.9973037765439585	8.417968561728673	0.0
0.4840000000000004	1.553344014648661	0.0	24.200000000000003	2.275838868122793	10.297537398403325	0.0
0.4860000000000004	0.06445410849164569	0.8947906026557712	24.3	2.736236390624028	7.159446531980867	0.8947906026557712
0.4880000000000004	0.0612314030670634	0.9989785495403474	24.400000000000002	8.809287968545732	4.2767931088176825	0.9989785495403474
0.4900000000000004	2.620059510185397	0.0	24.5	4.807630319439579	4.3660260665878345	0.0
0.4920000000000004	3.2130373083085373	0.0	24.6	0.9453328741551873	3.5099663485533927	0.0
0.4940000000000004	1.3116411078049897	0.0	24.700000000000003	5.619198038256825	10.594196157095459	0.0
0.4960000000000004	0.0612314030670634	0.8580183861082739	24.8	2.7860300867960386	0.9939921583077309	0.8580183861082739
0.4980000000000004	0.06767681391622797	0.9969356486210421	24.900000000000002	6.450431557990001	5.424026281900466	0.9969356486210421
0.5000000000000003	2.7747493705653463	0.0	25.0	11.487397014642912	4.358361782501584	0.0
0.5020000000000003	3.2130373083085373	0.0	25.1	0.6312525051882133	11.209940037196036	0.0
0.5040000000000003	1.0473792629892424	0.0	25.200000000000003	11.119661288990255	3.6788983325744513	0.0
0.5060000000000003	0.0612314030670634	0.8100102145045965	25.3	5.206779223164812	4.7852341100449785	0.8100102145045965
0.5080000000000003	0.06767681391622797	0.9969356486210421	25.400000000000002	3.554528786580993	7.535780630665536	0.9969356486210421
0.5100000000000003	2.9777798123140307	0.0	25.5	7.679033693332456	3.908415021366083	0.0
0.5120000000000003	3.209814602883955	0.0	25.6	8.496641474939842	3.54380574623325	0.0
0.5140000000000003	0.918471046005951	0.0	25.700000000000003	4.479781731765193	1.7573917169572144	0.0
0.5160000000000003	0.0612314030670634	0.735444330949949	25.8	7.122465938856214	10.468034955949955	0.735444330949949
0.5180000000000003	0.8153444724193178	0.759959141981614	25.900000000000002	13.888679593987456	16.555046692107172	0.759959141981614
0.5200000000000004	3.1808102540627146	0.0	26.0	3.9323465786789913	4.137210087374813	0.0
0.5220000000000004	3.209814602883955	0.0	26.1	7.933367917117495	8.300636596675448	0.0
0.5240000000000004	0.7573357747768368	0.0	26.200000000000003	3.904516178157323	8.514495343739952	0.0
0.5260000000000004	0.0612314030670634	0.6649642492339122	26.3	6.391474826760561	8.175259793629117	0.6649642492339122
0.5280000000000004	1.3148638132295718	0.6006128702757917	26.400000000000002	3.967617743964583	3.978428323460316	0.6006128702757917
