0.0292969	0.241394	
0.0286865	0.239563	
0.0314331	0.245361	
0.0302124	0.244751	
0.0274658	0.235291	
0.0280762	0.22522	
0.0265503	0.241089	
0.0292969	0.267029	
0.0286865	0.287781	
0.0292969	0.281067	
0.0283813	0.250244	
0.0286865	0.222473	
0.0314331	0.214844	
0.0341797	0.223389	
0.0357056	0.241394	
0.0344849	0.257568	
0.0332642	0.259705	
0.0265503	0.238647	
0.017395	0.221558	
0.0158691	0.234375	
0.0198364	0.27771	
0.0253296	0.317993	
0.0253296	0.327454	
0.0238037	0.315552	
0.0250244	0.298157	
0.0262451	0.278015	
0.0247192	0.265198	
0.0210571	0.272827	
0.0192261	0.295105	
0.0204468	0.305481	
0.0189209	0.292664	
0.017395	0.264587	
0.0198364	0.250549	
0.0247192	0.267639	
0.0262451	0.297546	
0.0234985	0.316772	
0.0195313	0.312195	
0.0216675	0.299072	
0.0231934	0.289612	
0.0201416	0.290833	
0.0170898	0.293579	
0.0140381	0.296326	
0.0167847	0.281067	
0.0201416	0.266418	
0.0213623	0.275574	
0.0238037	0.310974	
0.0238037	0.344238	
0.0234985	0.341797	
0.0228882	0.317688	
0.0213623	0.300293	
0.0204468	0.301819	
0.0195313	0.305176	
0.0241089	0.30365	
0.0378418	0.289001	
0.0485229	0.276184	
0.0421143	0.280762	
0.0164795	0.298767	
-0.0152588	0.316772	
-0.0390625	0.311584	
-0.0558472	0.289917	
-0.0720215	0.270996	
-0.0915527	0.261536	
-0.111694	0.26001	
-0.132751	0.259094	
-0.155029	0.254211	
-0.176392	0.247498	
-0.199585	0.24231	
-0.226135	0.243225	
-0.252991	0.243835	
-0.276489	0.24353	
-0.292969	0.242004	
-0.306396	0.235901	
-0.322571	0.227661	
-0.340881	0.218811	
-0.358276	0.214539	
-0.379028	0.212402	
-0.400391	0.209656	
-0.416565	0.202942	
-0.426636	0.192871	
-0.433655	0.179138	
-0.447083	0.159607	
-0.465088	0.141907	
-0.481873	0.132446	
-0.492554	0.13031	
-0.497742	0.125732	
-0.499573	0.112915	
-0.50354	0.0939941	
-0.511475	0.0799561	
-0.523682	0.0753784	
-0.535278	0.0717163	
-0.542603	0.062561	
-0.543213	0.0485229	
-0.544128	0.0387573	
-0.550232	0.0387573	
-0.561523	0.0393677	
-0.571899	0.0335693	
-0.573425	0.0228882	
-0.572815	0.0146484	
-0.576477	0.0119019	
-0.584412	0.0088501	
-0.59082	0.00335693	
-0.587769	-0.00610352	
-0.586853	-0.0170898	
-0.589294	-0.027771	
-0.594788	-0.0308228	
-0.599976	-0.0219727	
-0.597839	-0.0125122	
-0.593872	-0.0146484	
-0.5896	-0.0238037	
-0.589294	-0.0305176	
-0.595398	-0.0292969	
-0.59845	-0.0311279	
-0.595703	-0.0384521	
-0.585327	-0.0442505	
-0.577393	-0.0396729	
-0.572815	-0.0286865	
-0.577393	-0.0234985	
-0.58136	-0.0289917	
-0.583191	-0.0396729	
-0.580139	-0.0427246	
-0.575256	-0.0360107	
-0.571289	-0.0280762	
-0.565186	-0.0302124	
-0.558472	-0.039978	
-0.551758	-0.0460815	
-0.551147	-0.0427246	
-0.554504	-0.0384521	
-0.559387	-0.0411987	
-0.563354	-0.0463867	
-0.560913	-0.045166	
-0.55542	-0.0357056	
-0.548096	-0.027771	
-0.545349	-0.0305176	
-0.546875	-0.0396729	
-0.550232	-0.0479126	
-0.549316	-0.0537109	
-0.544128	-0.0582886	
-0.537415	-0.0619507	
-0.535278	-0.0543213	
-0.538635	-0.038147	
-0.540466	-0.0256348	
-0.536194	-0.0274658	
-0.529785	-0.0390625	
-0.526733	-0.0479126	
-0.527344	-0.0491333	
-0.527954	-0.0469971	
-0.525818	-0.0463867	
-0.523987	-0.0482178	
-0.524597	-0.0537109	
-0.526733	-0.0561523	
-0.528259	-0.0515747	
-0.524597	-0.0445557	
-0.521545	-0.0390625	
-0.519104	-0.0393677	
-0.519714	-0.0405884	
-0.519714	-0.0402832	
-0.521545	-0.0384521	
-0.525513	-0.0360107	
-0.519409	-0.038147	
-0.498657	-0.0463867	
-0.465088	-0.0601196	
-0.432129	-0.0741577	
-0.40741	-0.0863647	
-0.385742	-0.0967407	
-0.361938	-0.108032	
-0.336304	-0.121155	
-0.312805	-0.135498	
-0.292664	-0.148315	
-0.272827	-0.158691	
-0.25116	-0.167542	
-0.22644	-0.176697	
-0.201721	-0.186768	
-0.177612	-0.196533	
-0.153198	-0.207214	
-0.130005	-0.215454	
-0.107727	-0.222473	
-0.0866699	-0.227661	
-0.0643921	-0.23468	
-0.0427246	-0.245361	
-0.0231934	-0.257263	
-0.00366211	-0.270081	
0.0140381	-0.281067	
0.032959	-0.292664	
0.050354	-0.305481	
0.0656128	-0.318604	
0.0787354	-0.331726	
0.0906372	-0.342407	
0.100708	-0.350952	
0.110168	-0.358582	
0.118713	-0.367126	
0.126343	-0.375061	
0.129395	-0.38147	
0.132446	-0.388489	
0.136414	-0.397339	
0.139771	-0.406494	
0.140381	-0.413208	
0.136719	-0.414734	
0.136414	-0.415039	
0.142822	-0.41687	
0.148315	-0.420227	
0.149841	-0.42511	
0.151062	-0.430298	
0.151367	-0.434875	
0.150757	-0.439148	
0.145264	-0.441895	
0.138855	-0.443726	
0.136108	-0.444336	
0.135803	-0.444641	
0.136108	-0.445862	
0.136719	-0.447083	
0.13916	-0.448608	
0.140991	-0.447083	
0.144653	-0.444336	
0.143433	-0.440979	
0.143127	-0.438843	
0.139771	-0.437622	
0.136414	-0.436401	
0.137634	-0.435486	
0.140686	-0.43396	
0.145264	-0.431824	
0.145569	-0.429077	
0.142517	-0.427551	
0.140381	-0.429688	
0.143433	-0.433044	
0.146484	-0.435791	
0.147705	-0.436707	
0.145264	-0.435486	
0.142822	-0.43457	
0.144348	-0.434265	
0.147705	-0.43396	
0.148621	-0.433044	
0.14801	-0.431213	
0.147095	-0.428162	
0.14679	-0.425415	
0.14801	-0.423584	
0.149841	-0.422974	
0.151062	-0.422058	
0.151062	-0.420837	
0.149841	-0.418396	
0.149231	-0.41687	
0.149841	-0.415344	
0.149841	-0.415344	
0.148621	-0.416565	
0.148315	-0.41748	
0.146179	-0.418091	
0.142822	-0.41626	
0.141602	-0.413818	
0.142822	-0.411377	
0.146484	-0.409546	
0.14801	-0.409851	
0.148621	-0.411072	
0.148621	-0.411987	
0.149231	-0.410461	
0.149231	-0.40863	
0.150757	-0.40802	
0.151367	-0.407715	
0.148621	-0.405884	
0.145264	-0.403442	
0.146179	-0.402832	
0.154724	-0.404663	
0.171509	-0.400696	
0.191956	-0.39093	
0.211182	-0.375061	
0.233154	-0.354309	
0.257568	-0.334167	
0.287476	-0.313416	
0.316467	-0.292664	
0.342102	-0.26886	
0.363159	-0.241089	
0.384521	-0.215454	
0.405884	-0.192261	
0.426636	-0.172119	
0.449524	-0.152588	
0.472717	-0.132751	
0.497437	-0.115051	
0.518799	-0.102539	
0.53772	-0.0939941	
0.554199	-0.0878906	
0.570068	-0.0799561	
0.584106	-0.0717163	
0.597229	-0.0665283	
0.607605	-0.0634766	
0.618896	-0.0631714	
0.628967	-0.0643921	
0.641479	-0.0640869	
0.65094	-0.0628662	
0.657349	-0.0598145	
0.660095	-0.0595093	
0.661011	-0.0610352	
0.666199	-0.0613403	
0.674744	-0.0604248	
0.682373	-0.0604248	
0.687561	-0.065918	
0.691223	-0.0720215	
0.692444	-0.0714111	
0.693665	-0.0665283	
0.694275	-0.0653076	
0.696411	-0.071106	
0.699768	-0.0756836	
0.70343	-0.0717163	
0.705872	-0.0653076	
0.708618	-0.0665283	
0.711365	-0.0756836	
0.712891	-0.0808716	
0.714722	-0.0814819	
0.712891	-0.0784302	
0.708313	-0.0759888	
0.706482	-0.0735474	
0.705566	-0.0753784	
0.708313	-0.0805664	
0.710144	-0.0869751	
0.712891	-0.0900269	
0.709534	-0.0912476	
0.704956	-0.0915527	
0.702209	-0.0863647	
0.703735	-0.0787354	
0.705261	-0.0753784	
0.701599	-0.0802612	
0.696716	-0.0839233	
0.697632	-0.0823975	
0.700684	-0.0769043	
0.700378	-0.0726318	
0.695496	-0.0708008	
0.689087	-0.0747681	
0.686646	-0.0827026	
0.688782	-0.0875854	
0.691528	-0.0848389	
0.689087	-0.0775146	
0.684509	-0.0756836	
0.678711	-0.0769043	
0.675659	-0.0756836	
0.671082	-0.0701904	
0.666809	-0.0643921	
0.664368	-0.0650024	
0.665283	-0.0683594	
0.66803	-0.0735474	
0.666809	-0.0750732	
0.664978	-0.078125	
0.662537	-0.0839233	
0.657043	-0.0866699	
0.653992	-0.0817871	
0.649719	-0.0747681	
0.643616	-0.0686646	
0.639954	-0.0689697	
0.638123	-0.0686646	
0.640564	-0.0668335	
0.643616	-0.0692749	
0.644531	-0.0720215	
0.644226	-0.0732422	
0.643311	-0.071106	
0.639648	-0.0704956	
0.637207	-0.0720215	
0.637207	-0.0741577	
0.637512	-0.0747681	
0.63446	-0.0762939	
0.628357	-0.0805664	
0.624695	-0.085144	
0.623169	-0.0799561	
0.624084	-0.0665283	
0.624084	-0.0518799	
0.625	-0.0485229	
0.623779	-0.0601196	
0.621643	-0.0701904	
0.617371	-0.0738525	
0.615234	-0.0714111	
0.614929	-0.067749	
0.61615	-0.0680542	
0.617065	-0.0695801	
0.615845	-0.0698853	
0.610046	-0.0686646	
0.601501	-0.0662231	
0.598145	-0.0640869	
0.595093	-0.0567627	
0.592346	-0.0469971	
0.583496	-0.0354004	
0.570679	-0.0265503	
0.549011	-0.0192261	
0.527954	-0.0128174	
0.510864	-0.00396729	
0.501099	0.00701904	
0.492249	0.0201416	
0.472717	0.0357056	
0.445862	0.0549316	
0.421143	0.0695801	
0.400391	0.0720215	
0.381165	0.0640869	
0.360413	0.0704956	
0.334778	0.104065	
0.309753	0.142822	
0.288391	0.166626	
0.272827	0.171814	
0.261536	0.169373	
0.248413	0.166626	
0.231323	0.168762	
0.213623	0.176697	
0.195007	0.187378	
0.179138	0.211182	
0.164795	0.230713	
0.153503	0.248718	
0.143433	0.261841	
0.127869	0.258484	
0.110168	0.258179	
0.0964355	0.256348	
0.088501	0.246277	
0.0814819	0.240784	
0.067749	0.248718	
0.0521851	0.274048	
0.0393677	0.297852	
0.0308228	0.296631	
0.0250244	0.277405	
0.0158691	0.252991	
0.00427246	0.25116	
-0.00762939	0.278015	
-0.0146484	0.311584	
-0.0146484	0.329895	
-0.0140381	0.31311	
-0.0180054	0.287781	
-0.0268555	0.281982	
-0.0360107	0.282593	
-0.0421143	0.280457	
-0.043335	0.280762	
-0.0415039	0.295715	
-0.0393677	0.319214	
-0.038147	0.32074	
-0.0344849	0.301514	
-0.0350952	0.289612	
-0.0387573	0.286255	
-0.0460815	0.2948	
-0.0512695	0.302124	
-0.0485229	0.299377	
-0.0427246	0.307617	
-0.0415039	0.306702	
-0.0421143	0.306396	
-0.0457764	0.309753	
-0.0469971	0.305786	
-0.045166	0.314026	
-0.0421143	0.316162	
-0.0393677	0.300903	
-0.0415039	0.280762	
-0.0448608	0.281372	
-0.0457764	0.315247	
-0.0430298	0.350037	
-0.039978	0.350342	
-0.0427246	0.316772	
-0.0469971	0.290222	
-0.0488281	0.291138	
-0.0460815	0.307312	
-0.043335	0.322876	
-0.043335	0.328674	
-0.0466919	0.321655	
-0.0482178	0.314026	
-0.0469971	0.312805	
-0.0430298	0.313721	
-0.0445557	0.32196	
-0.0448608	0.325317	
-0.0457764	0.315247	
-0.0460815	0.311279	
-0.0457764	0.305176	
-0.0445557	0.313721	
-0.0421143	0.32959	
-0.0405884	0.334778	
-0.0442505	0.332031	
-0.0469971	0.318604	
-0.0439453	0.306091	
-0.0396729	0.300903	
-0.0344849	0.301819	
-0.0350952	0.310669	
-0.0393677	0.332642	
-0.045166	0.348816	
-0.0445557	0.342407	
-0.0421143	0.314026	
-0.0372314	0.291443	
-0.039978	0.295715	
-0.0457764	0.319519	
-0.0500488	0.335999	
-0.0515747	0.335999	
-0.0482178	0.328064	
-0.0445557	0.317688	
-0.0390625	0.31189	
-0.0320435	0.315247	
-0.0350952	0.325623	
-0.0506592	0.33783	
-0.0756836	0.332947	
-0.0976563	0.314026	
-0.114441	0.294495	
-0.13031	0.278931	
-0.153198	0.274353	
-0.175781	0.266418	
-0.198669	0.258789	
-0.219116	0.25177	
-0.238342	0.244751	
-0.257263	0.238953	
-0.279846	0.237732	
-0.301819	0.239258	
-0.324707	0.237122	
-0.345459	0.231628	
-0.364075	0.228882	
-0.383911	0.227966	
-0.402527	0.222778	
-0.420227	0.205383	
-0.435181	0.187988	
-0.446472	0.175781	
-0.457764	0.168762	
-0.46875	0.162659	
-0.480652	0.153503	
-0.492859	0.139771	
-0.504456	0.128479	
-0.515137	0.119629	
-0.524292	0.113525	
-0.533447	0.107422	
-0.543823	0.0942993	
-0.554199	0.0820923	
-0.562439	0.072937	
-0.566406	0.0698853	
-0.568848	0.067749	
-0.571289	0.0613403	
-0.577087	0.0479126	
-0.586548	0.032959	
-0.595703	0.0231934	
-0.602112	0.017395	
-0.602112	0.0143433	
-0.599365	0.0125122	
-0.596924	0.0112915	
-0.601196	0.0128174	
-0.611267	0.00823975	
-0.620422	-0.000610352	
-0.622253	-0.0106812	
-0.61676	-0.0195313	
-0.61554	-0.0265503	
-0.617065	-0.0286865	
-0.619202	-0.022583	
-0.617981	-0.0106812	
-0.617371	-0.00762939	
-0.617981	-0.0134277	
-0.619202	-0.0253296	
-0.61615	-0.0332642	
-0.61615	-0.0369263	
-0.619812	-0.0384521	
-0.620117	-0.0369263	
-0.61554	-0.0341797	
-0.608826	-0.0326538	
-0.605774	-0.0332642	
-0.604553	-0.0384521	
-0.602722	-0.0497437	
-0.598755	-0.0552368	
-0.597229	-0.0473022	
-0.598755	-0.0274658	
-0.597229	-0.0128174	
-0.592957	-0.0158691	
-0.586548	-0.0320435	
-0.583191	-0.0460815	
-0.583496	-0.0500488	
-0.584717	-0.0476074	
-0.584412	-0.0427246	
-0.581055	-0.0415039	
-0.575256	-0.0476074	
-0.572205	-0.055542	
-0.572815	-0.0592041	
-0.573425	-0.057373	
-0.57373	-0.0518799	
-0.570374	-0.050354	
-0.569153	-0.0561523	
-0.571289	-0.0604248	
-0.57312	-0.062561	
-0.57312	-0.0622559	
-0.568542	-0.0616455	
-0.563049	-0.0634766	
-0.561218	-0.0650024	
-0.561218	-0.0637817	
-0.559082	-0.0613403	
-0.55542	-0.0634766	
-0.550537	-0.0698853	
-0.548096	-0.0732422	
-0.549011	-0.0686646	
-0.549622	-0.0582886	
-0.551758	-0.0537109	
-0.552063	-0.0579834	
-0.549316	-0.0634766	
-0.543518	-0.0665283	
-0.540161	-0.0668335	
-0.541077	-0.0650024	
-0.543823	-0.0650024	
-0.544434	-0.0628662	
-0.541382	-0.0619507	
-0.536499	-0.0656128	
-0.535583	-0.071106	
-0.536499	-0.0747681	
-0.541687	-0.0717163	
-0.546265	-0.0650024	
-0.544128	-0.062561	
-0.529175	-0.0701904	
-0.502319	-0.0863647	
-0.473938	-0.10437	
-0.45166	-0.117493	
-0.432434	-0.123291	
-0.414734	-0.127258	
-0.393066	-0.134888	
-0.371704	-0.146179	
-0.350952	-0.157471	
-0.328674	-0.164795	
-0.305176	-0.169067	
-0.281372	-0.17334	
-0.258789	-0.180969	
-0.238037	-0.190125	
-0.218506	-0.196838	
-0.197144	-0.2005	
-0.175476	-0.202332	
-0.153503	-0.206909	
-0.134277	-0.215454	
-0.117188	-0.226746	
-0.098877	-0.237122	
-0.0805664	-0.245361	
-0.0604248	-0.25238	
-0.0418091	-0.261536	
-0.0259399	-0.273743	
-0.0125122	-0.285034	
0.000610352	-0.293579	
0.0186157	-0.300598	
0.0360107	-0.310669	
0.050354	-0.324402	
0.0601196	-0.339661	
0.0662231	-0.352783	
0.071106	-0.361023	
0.0753784	-0.365906	
0.0778198	-0.369263	
0.0820923	-0.374146	
0.0891113	-0.380554	
0.0976563	-0.388184	
0.100403	-0.394897	
0.0991821	-0.401611	
0.0942993	-0.40802	
0.0921631	-0.412903	
0.0915527	-0.415649	
0.0942993	-0.418091	
0.101318	-0.422668	
0.106201	-0.427856	
0.10498	-0.430908	
0.0970459	-0.431213	
0.0912476	-0.431824	
0.0930786	-0.43396	
0.0964355	-0.43335	
0.0949097	-0.43335	
0.0900269	-0.429688	
0.090332	-0.428772	
0.0949097	-0.431824	
0.100098	-0.437927	
0.100098	-0.44281	
0.100098	-0.441284	
0.103149	-0.434875	
0.105896	-0.431213	
0.10437	-0.430603	
0.0985718	-0.431213	
0.0958252	-0.429993	
0.0958252	-0.427551	
0.0994873	-0.426636	
0.104065	-0.426331	
0.106201	-0.424805	
0.103455	-0.421753	
0.0985718	-0.419617	
0.0946045	-0.419312	
0.0939941	-0.419922	
0.0967407	-0.419922	
0.0982666	-0.419617	
0.0982666	-0.419922	
0.0982666	-0.419006	
0.0979614	-0.417175	
0.101013	-0.415955	
0.101013	-0.414734	
0.101013	-0.415344	
0.102539	-0.415955	
0.10437	-0.41626	
0.102844	-0.414734	
0.0973511	-0.412292	
0.093689	-0.412598	
0.0952148	-0.414734	
0.0976563	-0.41687	
0.0982666	-0.415955	
0.0970459	-0.412903	
0.0952148	-0.409851	
0.09552	-0.408325	
0.0973511	-0.407715	
0.100403	-0.407104	
0.102234	-0.404358	
0.101013	-0.401917	
0.0952148	-0.399475	
0.0949097	-0.396423	
0.0970459	-0.395813	
0.101624	-0.396423	
0.101013	-0.398254	
0.0964355	-0.399475	
0.0909424	-0.397949	
0.0909424	-0.397339	
0.0939941	-0.397339	
0.0991821	-0.397339	
0.102539	-0.397339	
0.103149	-0.397034	
0.101624	-0.395813	
0.100098	-0.394287	
0.0985718	-0.392456	
0.0973511	-0.391235	
0.0949097	-0.389709	
0.0939941	-0.386963	
0.100098	-0.384827	
0.115662	-0.380554	
0.137024	-0.37262	
0.157166	-0.35675	
