frequency(Hz)	neutral	distress
-42.0	0.6723522604226699	2.490132937935723
-41.0	0.7139579579877784	2.5903759483979383
-40.0	0.7165755931067995	2.6109351697515844
-39.0	0.7434123053211694	2.6982201459462325
-38.0	0.6675068187653517	2.779134525749113
-37.0	0.7849481389858453	2.893242301301088
-36.0	0.7476428873255583	2.9604386546706767
-35.0	0.7234030241450069	2.968444792163325
-34.0	0.748912598735487	3.0392536739075107
-33.0	0.7966024972605806	3.1721901520128997
-32.0	0.8512251786741747	3.2706717420871483
-31.0	0.8829966971587375	3.382377854508137
-30.0	0.9044241048391845	3.508508862837158
-29.0	0.8766275225007741	3.6586683096843977
-28.0	0.9209208150285761	3.7970186916831383
-27.0	0.9319530404514277	3.9412844243018106
-26.0	0.9765672356544018	4.164463566371156
-25.0	0.981135709491454	4.388118921155163
-24.0	1.079703143963517	4.634947652808764
-23.0	1.0810061112601537	4.895739833648454
-22.0	1.044096280042485	5.111294893979038
-21.0	1.2304868326183747	5.283877192296459
-20.0	1.2631603491679255	5.761644573288595
-19.0	1.2962846332268423	6.270181672606219
-18.0	1.3647488534543348	6.8690021312648915
-17.0	1.3381090863510134	6.96252089442689
-16.0	1.397967919606301	7.771359749188161
-15.0	1.528461160803186	8.31766984387867
-14.0	1.6625643138352004	9.280566033976447
-13.0	1.8667870574111163	10.618706585414921
-12.0	1.9711034595936328	11.294697357839196
-11.0	2.062528551656101	12.758253273947172
-10.0	2.2814905938599046	14.650452220040242
-9.0	2.3635928874848013	16.500460602852964
-8.0	2.784196925658058	21.92133901187759
-7.0	3.2592110183935703	25.19426651113864
-6.0	3.580011157428511	31.36433083982083
-5.0	4.206637876834506	39.37939071741903
-4.0	5.305853373013932	51.17341096200446
-3.0	7.437988078389791	86.38820063167992
-2.0	12.183951340242317	162.89396331614856
-1.0	31.522495219291788	151.77972185906162
